Data,PPinv,time near dummy,time near,time grad dummy,time grad,time dist dummy,time dist,threshold,error near abs,error near sq,error grad abs,error grad sq,error dist abs,error dist sq,GRID,num_sparse_near,num_sparse_grad,num_sparse_dist
MNIST,DBM(t-SNE+NNInv),42.71292495727539,33.849101543426514,0,0,0,0,0.15,0.0651302403396495,0.0004484955919913568,0,0,0,0,1200,940733,0,0
MNIST,DBM(t-SNE+NNInv),49.858187198638916,19.207319974899292,0,0,0,0,0.15,0.06446836973498953,0.00043877231635615875,0,0,0,0,1300,534529,0,0
MNIST,DBM(t-SNE+NNInv),58.31359553337097,0.3259127140045166,0,0,0,0,0.15,0.06433688254013341,0.00043814640842600454,0,0,0,0,1400,4898,0,0
MNIST,DBM(t-SNE+NNInv),66.65490341186523,0.4396476745605469,0,0,0,0,0.15,0.06271972120422203,0.00042008605805596847,0,0,0,0,1500,5212,0,0
MNIST,DBM(t-SNE+NNInv),75.7451446056366,40.05045223236084,0,0,0,0,0.15,0.06565941040099427,0.00047103041640041095,0,0,0,0,1600,1112614,0,0
MNIST,DBM(t-SNE+NNInv),85.39840364456177,30.29482650756836,0,0,0,0,0.15,0.06729140820002578,0.000490972899720908,0,0,0,0,1700,850199,0,0
MNIST,DBM(t-SNE+NNInv),95.9185152053833,47.34453010559082,0,0,0,0,0.15,0.06611129848129324,0.0004729523075617445,0,0,0,0,1800,1316022,0,0
MNIST,DBM(t-SNE+NNInv),106.82930421829224,96.85625433921814,0,0,0,0,0.15,0.06615678873068905,0.00046942495041921644,0,0,0,0,1900,2685366,0,0
MNIST,DBM(t-SNE+NNInv),118.01410150527954,70.6466953754425,0,0,0,0,0.15,0.06481849067176843,0.0004530971987985253,0,0,0,0,2000,1986807,0,0
MNIST,SSNP,0.6535594463348389,0.8796682357788086,0,0,0,0,0.15,0.037780651207775136,0.0001114955864703426,0,0,0,0,100,6906,0,0
MNIST,SSNP,1.905879020690918,0.5305585861206055,0,0,0,0,0.15,0.02458967787413228,5.0606678054619325e-05,0,0,0,0,200,2871,0,0
MNIST,SSNP,4.285260200500488,0.6325063705444336,0,0,0,0,0.15,0.020660447105061108,3.9635594809292805e-05,0,0,0,0,300,3003,0,0
MNIST,SSNP,7.545535564422607,0.5059878826141357,0,0,0,0,0.15,0.018902134287665295,3.520775669802718e-05,0,0,0,0,400,3055,0,0
MNIST,SSNP,11.97016191482544,0.7005641460418701,0,0,0,0,0.15,0.017863398029562078,3.331889583932643e-05,0,0,0,0,500,3189,0,0
